Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
HDFC Bank,26-Mar-25,"1,825.00","1,827.50","1,802.00","1,821.45","1,806.55","1,880.00","1,421.25","1,22,39,221","22,20,33,11,052.10","2,65,431"
HDFC Bank,25-Mar-25,"1,804.90","1,843.70","1,801.50","1,800.00","1,821.45","1,880.00","1,421.25","1,95,50,708","35,69,65,16,139.20","4,07,401"
HDFC Bank,24-Mar-25,"1,779.00","1,804.40","1,773.65","1,770.35","1,800.00","1,880.00","1,421.25","86,96,868","15,60,46,55,158.80","2,86,856"
HDFC Bank,21-Mar-25,"1,755.55","1,774.10","1,755.55","1,768.75","1,770.35","1,880.00","1,421.25","1,67,54,132","29,60,41,96,148.95","2,10,244"
HDFC Bank,20-Mar-25,"1,754.00","1,774.00","1,749.30","1,744.10","1,768.75","1,880.00","1,421.25","89,16,989","15,69,93,98,473.15","2,18,030"
HDFC Bank,19-Mar-25,"1,735.00","1,751.00","1,732.20","1,732.20","1,744.10","1,880.00","1,421.25","76,10,703","13,27,09,34,759.25","2,01,878"
HDFC Bank,18-Mar-25,"1,728.00","1,737.40","1,715.05","1,710.40","1,732.20","1,880.00","1,421.25","1,09,53,589","18,94,17,85,563.70","2,48,631"
HDFC Bank,17-Mar-25,"1,705.00","1,724.00","1,705.00","1,706.60","1,710.40","1,880.00","1,421.25","94,75,957","16,21,46,35,449.55","3,65,060"
HDFC Bank,13-Mar-25,"1,716.05","1,720.80","1,700.05","1,711.15","1,706.60","1,880.00","1,421.25","78,68,132","13,46,32,15,400.70","1,85,351"
HDFC Bank,12-Mar-25,"1,691.55","1,718.50","1,691.55","1,685.50","1,711.15","1,880.00","1,421.25","93,92,053","16,06,45,64,334.10","2,77,146"
HDFC Bank,11-Mar-25,"1,682.40","1,694.00","1,670.05","1,687.50","1,685.50","1,880.00","1,421.25","99,49,215","16,77,09,18,814.65","2,72,484"
HDFC Bank,10-Mar-25,"1,689.00","1,699.90","1,683.05","1,689.25","1,687.50","1,880.00","1,421.25","78,02,025","13,18,28,46,005.05","2,84,969"
HDFC Bank,07-Mar-25,"1,682.00","1,701.15","1,677.60","1,691.20","1,689.25","1,880.00","1,421.25","66,86,457","11,30,45,55,576.90","1,91,461"
HDFC Bank,06-Mar-25,"1,687.00","1,699.90","1,672.25","1,690.00","1,691.20","1,880.00","1,421.25","1,64,83,044","27,79,26,85,275.85","3,99,697"
HDFC Bank,05-Mar-25,"1,701.95","1,710.80","1,688.25","1,710.00","1,690.00","1,880.00","1,421.25","1,07,91,936","18,30,27,95,483.00","3,61,183"
HDFC Bank,04-Mar-25,"1,698.00","1,714.30","1,693.25","1,701.55","1,710.00","1,880.00","1,421.25","99,60,479","16,99,55,92,810.65","3,23,741"
HDFC Bank,03-Mar-25,"1,739.80","1,743.05","1,694.10","1,732.40","1,701.55","1,880.00","1,421.25","1,06,02,682","18,12,28,15,702.35","2,98,350"
HDFC Bank,28-Feb-25,"1,685.00","1,737.25","1,685.00","1,700.70","1,732.40","1,880.00","1,397.30","2,72,58,364","46,91,55,54,649.05","4,39,035"
HDFC Bank,27-Feb-25,"1,682.55","1,710.75","1,682.55","1,682.35","1,700.70","1,880.00","1,397.30","1,78,93,400","30,43,73,23,745.00","3,33,728"
HDFC Bank,25-Feb-25,"1,671.10","1,688.00","1,671.10","1,677.10","1,682.35","1,880.00","1,397.30","1,20,69,354","20,29,82,55,600.95","2,22,521"
HDFC Bank,24-Feb-25,"1,681.10","1,684.20","1,661.10","1,692.50","1,677.10","1,880.00","1,397.30","1,03,46,823","17,30,34,02,535.10","2,45,559"
HDFC Bank,21-Feb-25,"1,680.90","1,694.95","1,677.25","1,687.10","1,692.50","1,880.00","1,397.30","78,40,470","13,22,08,29,593.15","2,92,907"
HDFC Bank,20-Feb-25,"1,711.00","1,714.70","1,685.30","1,727.20","1,687.10","1,880.00","1,397.30","1,31,95,255","22,36,64,35,828.30","2,46,655"
HDFC Bank,19-Feb-25,"1,717.00","1,737.90","1,712.45","1,723.05","1,727.20","1,880.00","1,397.30","59,42,056","10,26,44,54,339.75","3,00,603"
HDFC Bank,18-Feb-25,"1,713.05","1,731.55","1,706.15","1,717.35","1,723.05","1,880.00","1,397.30","81,75,455","14,07,06,71,116.40","3,22,226"
HDFC Bank,17-Feb-25,"1,685.20","1,720.00","1,681.25","1,694.85","1,717.35","1,880.00","1,397.30","64,69,473","11,01,19,75,039.00","2,62,946"
HDFC Bank,14-Feb-25,"1,701.90","1,701.90","1,680.00","1,697.70","1,694.85","1,880.00","1,363.55","99,79,946","16,87,06,60,139.45","3,09,031"
HDFC Bank,13-Feb-25,"1,699.00","1,714.25","1,693.55","1,706.80","1,697.70","1,880.00","1,363.55","63,01,217","10,73,02,16,799.15","2,00,278"
HDFC Bank,12-Feb-25,"1,693.00","1,712.00","1,681.20","1,701.40","1,706.80","1,880.00","1,363.55","1,14,04,785","19,34,92,71,431.55","2,86,053"
HDFC Bank,11-Feb-25,"1,703.00","1,711.00","1,688.70","1,715.75","1,701.40","1,880.00","1,363.55","1,13,62,352","19,31,66,30,388.15","1,82,730"
HDFC Bank,10-Feb-25,"1,717.30","1,723.45","1,708.50","1,732.75","1,715.75","1,880.00","1,363.55","85,97,975","14,75,03,90,095.15","1,75,150"
HDFC Bank,07-Feb-25,"1,750.00","1,767.00","1,725.00","1,743.85","1,732.75","1,880.00","1,363.55","1,17,54,800","20,51,20,07,682.55","3,26,327"
HDFC Bank,06-Feb-25,"1,735.50","1,749.00","1,724.00","1,737.80","1,743.85","1,880.00","1,363.55","1,33,80,358","23,22,50,08,521.55","2,25,108"
HDFC Bank,05-Feb-25,"1,733.00","1,744.20","1,718.90","1,720.90","1,737.80","1,880.00","1,363.55","1,18,37,753","20,52,47,85,237.35","2,75,185"
HDFC Bank,04-Feb-25,"1,688.70","1,725.80","1,680.05","1,678.00","1,720.90","1,880.00","1,363.55","1,43,08,251","24,48,03,95,914.25","3,42,091"
HDFC Bank,03-Feb-25,"1,670.00","1,686.80","1,663.45","1,690.95","1,678.00","1,880.00","1,363.55","1,01,38,270","17,02,70,93,333.70","2,30,780"
HDFC Bank,01-Feb-25,"1,697.50","1,713.00","1,676.05","1,698.75","1,690.95","1,880.00","1,363.55","27,93,764","4,73,32,38,897.95","88,839"
HDFC Bank,31-Jan-25,"1,687.25","1,704.70","1,683.95","1,691.50","1,698.75","1,880.00","1,363.55","79,10,843","13,42,08,73,179.40","2,15,938"
HDFC Bank,30-Jan-25,"1,681.00","1,697.90","1,672.55","1,677.30","1,691.50","1,880.00","1,363.55","1,28,72,423","21,69,94,04,205.05","2,63,161"
HDFC Bank,29-Jan-25,"1,675.00","1,681.15","1,668.85","1,670.40","1,677.30","1,880.00","1,363.55","63,09,945","10,57,19,94,646.45","1,96,187"
HDFC Bank,28-Jan-25,"1,647.00","1,684.30","1,647.00","1,629.80","1,670.40","1,880.00","1,363.55","1,50,89,656","25,20,82,71,808.85","3,50,835"
HDFC Bank,27-Jan-25,"1,641.10","1,643.60","1,626.00","1,649.80","1,629.80","1,880.00","1,363.55","1,14,02,083","18,61,24,39,467.95","2,77,125"
HDFC Bank,24-Jan-25,"1,660.00","1,670.30","1,644.50","1,664.90","1,649.80","1,880.00","1,363.55","1,21,18,100","20,10,00,37,678.05","2,71,994"
HDFC Bank,23-Jan-25,"1,687.00","1,687.00","1,651.25","1,666.05","1,664.90","1,880.00","1,363.55","1,74,54,579","29,07,65,66,202.70","4,45,411"
HDFC Bank,22-Jan-25,"1,642.40","1,671.90","1,625.45","1,642.40","1,666.05","1,880.00","1,363.55","1,53,09,653","25,31,98,45,164.80","3,67,130"
HDFC Bank,21-Jan-25,"1,658.25","1,661.05","1,633.05","1,651.25","1,642.40","1,880.00","1,363.55","1,55,79,072","25,63,13,80,761.95","2,70,722"
HDFC Bank,20-Jan-25,"1,626.00","1,660.95","1,626.00","1,636.75","1,651.25","1,880.00","1,363.55","87,78,809","14,45,70,09,775.10","2,26,533"
HDFC Bank,17-Jan-25,"1,643.50","1,650.50","1,628.50","1,652.05","1,636.75","1,880.00","1,363.55","1,15,56,038","18,90,57,38,551.00","2,14,237"
HDFC Bank,16-Jan-25,"1,652.85","1,660.55","1,642.85","1,643.05","1,652.05","1,880.00","1,363.55","1,06,06,227","17,51,00,25,478.45","2,15,124"
HDFC Bank,15-Jan-25,"1,656.50","1,662.70","1,636.30","1,646.60","1,643.05","1,880.00","1,363.55","70,11,446","11,55,88,19,066.05","2,07,907"
HDFC Bank,14-Jan-25,"1,639.90","1,656.20","1,637.00","1,630.85","1,646.60","1,880.00","1,363.55","1,33,30,716","21,95,36,39,202.10","3,15,905"
HDFC Bank,13-Jan-25,"1,640.00","1,646.75","1,624.30","1,656.75","1,630.85","1,880.00","1,363.55","1,08,34,533","17,70,90,48,137.70","2,75,849"
HDFC Bank,10-Jan-25,"1,671.00","1,674.90","1,654.00","1,667.80","1,656.75","1,880.00","1,363.55","87,26,640","14,52,68,37,756.80","2,15,325"
HDFC Bank,09-Jan-25,"1,684.15","1,689.00","1,658.10","1,694.30","1,667.80","1,880.00","1,363.55","2,02,10,111","33,71,25,59,507.35","4,84,900"
HDFC Bank,08-Jan-25,"1,708.25","1,711.65","1,683.35","1,713.40","1,694.30","1,880.00","1,363.55","98,69,095","16,71,89,30,725.70","3,33,259"
HDFC Bank,07-Jan-25,"1,715.00","1,721.00","1,700.00","1,710.50","1,713.40","1,880.00","1,363.55","67,63,953","11,58,50,14,112.50","1,83,035"
HDFC Bank,06-Jan-25,"1,740.10","1,757.20","1,705.80","1,749.20","1,710.50","1,880.00","1,363.55","94,08,174","16,23,10,88,938.60","2,86,152"
HDFC Bank,03-Jan-25,"1,791.00","1,795.25","1,746.30","1,793.75","1,749.20","1,880.00","1,363.55","1,22,13,097","21,47,79,58,569.15","3,31,392"
HDFC Bank,02-Jan-25,"1,777.10","1,803.45","1,773.00","1,782.75","1,793.75","1,880.00","1,363.55","92,79,288","16,62,84,52,536.95","2,07,825"
HDFC Bank,01-Jan-25,"1,773.45","1,794.00","1,761.10","1,772.85","1,782.75","1,880.00","1,363.55","36,56,903","6,51,37,66,065.70","1,37,050"
HDFC Bank,31-Dec-24,"1,770.30","1,781.80","1,765.60","1,777.90","1,772.85","1,880.00","1,363.55","70,58,618","12,51,54,66,451.75","1,78,863"
HDFC Bank,30-Dec-24,"1,792.20","1,815.00","1,771.00","1,798.25","1,777.90","1,880.00","1,363.55","1,11,11,109","19,83,56,03,545.90","2,42,576"
HDFC Bank,27-Dec-24,"1,794.80","1,805.95","1,789.10","1,790.75","1,798.25","1,880.00","1,363.55","36,29,665","6,51,92,60,348.40","1,18,374"
